Station,Year,Month,High temp,Low temp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Month_Total
Rangamati,2007,8,32.3,24.9,5,9,11,2,0,7,18,1,0,0,0,1,10,24,20,37,16,1,0,4,2,3,0,17,8,15,12,6,1,22,16,268
Rangamati,2007,9,31.4,24.7,5,2,6,1,0,13,51,84,69,62,44,23,4,10,12,0,0,10,0,0,0,0,2,5,2,0,1,0,0,29,,435
Rangamati,2007,10,30.2,22.5,15,11,0,0,40,22,0,11,5,6,68,0,3,0,22,29,93,0,0,1,25,0,0,0,0,0,0,0,0,0,0,351
Rangamati,2007,11,29.5,20.7,0,0,6,20,0,0,0,0,0,13,0,0,0,3,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81
Rangamati,2007,12,26.3,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangpur,2007,1,22.8,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangpur,2007,2,24.1,14.7,0,0,0,0,0,0,0,0,1,0,0,3,0,1,32,0,0,0,0,0,0,0,0,0,0,10,0,0,,,,47
Rangpur,2007,3,29.2,17.2,0,9,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Rangpur,2007,4,30.9,21.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,0,0,7,0,1,5,0,0,,39
Rangpur,2007,5,33.9,24.5,0,0,0,0,0,0,0,0,21,0,8,12,32,0,0,2,0,0,0,45,0,0,0,0,13,27,52,21,0,0,0,233
Rangpur,2007,6,31.7,25.3,0,0,8,33,2,0,0,0,35,263,33,1,0,2,0,26,68,3,62,17,0,1,4,0,3,0,0,6,1,0,,568
Rangpur,2007,7,31.6,25.9,0,1,1,1,1,0,0,0,4,0,0,29,10,120,48,8,10,41,1,55,4,3,12,2,0,47,8,26,53,5,68,558
Rangpur,2007,8,32.7,26.9,7,6,8,0,1,0,0,1,0,0,0,17,8,12,5,8,14,14,0,0,0,0,0,0,15,14,19,0,0,0,0,149
Rangpur,2007,9,31.6,25.7,11,1,1,1,2,34,109,27,3,7,5,22,0,0,0,16,8,21,2,0,0,0,0,1,3,0,0,1,2,0,,277
Rangpur,2007,10,31.2,23.4,0,17,2,0,0,0,0,7,21,85,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,138
Rangpur,2007,11,29.1,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12
Rangpur,2007,12,25.2,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandwip,2007,1,25.8,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandwip,2007,2,27.5,16,0,0,0,0,32,46,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,98
Sandwip,2007,3,31.5,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sandwip,2007,4,31.7,23.1,0,0,0,0,0,0,0,0,0,3,11,100,39,0,0,0,0,0,0,0,0,6,11,15,3,0,2,4,0,0,,194
Sandwip,2007,5,32.7,24.8,0,0,0,0,0,20,0,0,20,54,0,16,0,3,81,33,2,0,103,45,13,98,1,0,0,0,0,0,0,0,0,489
Sandwip,2007,6,31.5,25.4,0,0,0,21,35,10,24,0,54,5,195,225,41,0,10,37,47,15,0,0,0,0,0,10,5,0,0,0,12,60,,806
Sandwip,2007,7,30.2,25.3,37,14,16,13,20,16,106,6,20,10,6,0,0,3,3,10,46,123,50,146,4,41,36,5,22,46,4,24,0,0,0,827
Sandwip,2007,8,31.3,25.3,1,0,0,0,4,0,4,37,0,14,91,16,20,82,26,14,27,0,0,0,0,15,43,12,19,0,65,10,0,6,3,509
Sandwip,2007,9,31,25,5,17,4,16,32,48,12,167,5,28,110,21,0,0,10,6,0,2,0,18,2,0,0,10,2,0,2,2,5,7,,531
Sandwip,2007,10,31.2,23.3,9,0,3,0,0,21,107,56,29,0,56,2,0,0,17,150,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,453
Sandwip,2007,11,29.7,20.7,0,0,24,13,0,0,0,0,0,0,1,0,0,7,23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,97
Sandwip,2007,12,26.6,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satkhira,2007,1,25.2,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Satkhira,2007,2,27.4,16.9,0,0,0,0,0,0,0,91,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,116
Satkhira,2007,3,31.2,19.7,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Satkhira,2007,4,34.4,24.9,0,0,0,0,0,0,0,0,0,4,0,0,15,0,6,0,0,0,0,0,0,20,0,0,0,0,1,30,0,0,,76
Satkhira,2007,5,36,26.4,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,2,0,0,0,41
Satkhira,2007,6,33.6,26.9,0,0,0,0,0,0,1,0,14,1,0,0,84,34,21,38,14,15,0,0,0,1,7,3,8,3,5,0,3,2,,254
Satkhira,2007,7,31.3,26.5,7,0,6,75,89,41,15,33,8,2,0,0,0,0,2,35,3,2,2,53,35,14,0,0,0,0,24,20,0,0,0,466
Satkhira,2007,8,32.4,26.7,0,3,0,0,0,0,2,6,0,0,5,19,9,12,12,2,41,14,14,13,4,10,0,0,1,0,0,0,0,0,0,167
Satkhira,2007,9,32,26,0,3,0,14,2,17,16,63,10,0,0,2,4,52,0,0,0,0,1,0,3,0,19,196,16,41,0,0,0,0,,459
Satkhira,2007,10,32.2,23.7,0,0,20,0,0,0,13,56,71,0,0,0,0,3,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,175
Satkhira,2007,11,29.3,19.7,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,98
Satkhira,2007,12,25.9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitakunda,2007,1,26.7,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitakunda,2007,2,28.3,15.7,2,0,0,0,0,31,1,0,0,0,0,0,0,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,55
Sitakunda,2007,3,32.3,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitakunda,2007,4,32.3,23,0,0,0,0,0,0,0,0,0,8,18,44,0,0,0,0,0,0,0,0,6,28,29,1,18,0,0,15,0,0,,167
Sitakunda,2007,5,33.5,25.2,0,0,0,0,0,87,1,0,0,0,0,0,0,4,77,2,0,0,6,92,10,34,4,5,19,1,0,7,0,0,0,349
Sitakunda,2007,6,31.9,25.2,0,0,0,10,4,22,6,24,27,13,0,225,37,0,36,51,104,37,0,0,12,13,4,0,2,0,26,18,5,30,,706
Sitakunda,2007,7,30.6,25.3,46,47,12,2,31,31,72,5,2,2,0,2,3,1,41,5,26,145,30,139,22,26,21,7,29,44,2,15,21,12,1,842
Sitakunda,2007,8,32.3,25.4,2,2,12,0,1,9,2,2,0,0,2,10,76,19,42,49,39,0,0,0,3,5,1,1,56,61,64,13,0,13,4,488
Sitakunda,2007,9,31.9,25.4,4,2,1,1,1,30,46,195,6,74,92,16,1,1,4,7,0,17,0,12,0,0,0,9,1,0,0,0,2,3,,525
Sitakunda,2007,10,32.4,23.3,10,0,26,0,0,0,94,48,60,0,1,2,11,0,6,210,32,0,0,0,9,0,0,0,0,0,0,0,0,0,0,509
Sitakunda,2007,11,30.9,20,0,0,0,0,0,0,0,0,0,0,1,2,0,5,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,63
Sitakunda,2007,12,27.9,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srimangal,2007,1,24.6,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srimangal,2007,2,27,13.3,0,0,0,0,33,1,0,4,1,0,0,0,0,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,68
Srimangal,2007,3,30.7,15.1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,69
Srimangal,2007,4,31.3,21.3,0,0,9,0,8,1,12,45,1,32,20,19,43,0,0,0,0,1,0,3,0,19,29,20,15,11,5,0,0,0,,293
Srimangal,2007,5,33.4,23.9,0,0,0,0,0,0,1,1,0,6,0,44,2,0,23,4,4,0,0,7,6,4,57,0,1,28,0,21,0,0,5,214
Srimangal,2007,6,31.4,24.6,0,17,8,7,5,58,0,18,2,10,101,88,0,0,19,17,100,100,0,25,0,3,0,5,8,0,0,20,0,11,,622
Srimangal,2007,7,31.5,25.2,3,2,7,14,0,0,1,0,10,0,0,0,3,6,10,0,8,10,20,27,2,14,11,6,36,5,34,3,0,2,11,245
Srimangal,2007,8,32.4,25,34,23,6,15,1,0,5,8,0,0,0,13,0,5,16,19,1,3,72,28,2,0,31,1,6,68,1,2,0,1,1,362
Srimangal,2007,9,32,24.8,0,48,2,3,17,12,21,27,40,66,22,0,4,0,0,37,13,0,1,0,0,0,0,1,0,0,4,1,13,1,,333
Srimangal,2007,10,31.5,22.1,7,0,7,2,0,0,0,1,26,0,1,0,18,1,0,70,3,1,11,1,3,0,0,0,0,0,0,0,0,0,0,152
Srimangal,2007,11,29.4,18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,10,95,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,159
Srimangal,2007,12,25.8,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sydpur,2007,1,23.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sydpur,2007,2,24.5,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,9
sydpur,2007,3,29.9,16.8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
sydpur,2007,4,31.7,21.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,45,0,0,12,0,4,13,0,0,,84
sydpur,2007,5,34.6,24,0,0,0,0,0,0,0,0,12,11,0,51,12,0,2,0,0,0,0,5,0,2,0,0,0,17,19,7,0,0,0,138
sydpur,2007,6,32.2,25,0,0,6,13,3,0,0,9,40,98,1,0,0,0,0,15,12,3,61,64,0,0,42,0,18,0,0,0,0,0,,385
sydpur,2007,7,31.6,26,0,0,0,0,0,0,0,2,6,1,0,35,1,36,2,0,70,2,10,6,7,0,4,14,0,57,38,67,60,5,9,432
sydpur,2007,8,33,26.6,11,7,3,0,0,0,0,3,0,0,0,31,10,13,8,5,80,22,1,0,0,0,0,0,2,0,59,2,0,0,0,257
sydpur,2007,9,31.7,25.3,0,3,0,1,11,98,143,3,9,18,31,0,22,0,1,0,62,27,0,0,0,0,0,6,5,1,0,15,0,10,,466
sydpur,2007,10,31.6,22.9,0,4,6,0,0,0,0,4,11,37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,64
sydpur,2007,11,29.3,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,46
sydpur,2007,12,25.3,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylhet,2007,1,25.7,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylhet,2007,2,27.3,15.7,1,0,0,0,3,1,0,17,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,34
Sylhet,2007,3,31.4,17.7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,20,10,0,0,0,0,0,0,41
Sylhet,2007,4,30.3,20.9,0,0,23,51,40,31,18,29,19,44,22,1,2,0,0,0,7,2,0,9,16,24,21,41,58,17,1,5,0,0,,481
Sylhet,2007,5,32.4,24.1,0,0,0,0,0,0,30,16,3,8,6,69,0,0,16,9,0,0,0,106,3,176,0,77,11,17,2,28,13,52,27,669
Sylhet,2007,6,30.7,24.9,31,0,1,6,11,5,3,94,45,32,61,87,0,2,0,56,146,152,10,1,0,52,1,19,30,5,0,2,0,17,,869
Sylhet,2007,7,31.4,25.6,6,5,9,1,33,0,18,1,14,40,1,1,0,0,22,3,9,3,75,37,21,25,13,27,51,106,38,15,83,62,67,786
Sylhet,2007,8,32.7,25.8,195,26,30,1,0,0,0,27,0,0,0,7,5,24,19,48,13,0,0,4,0,6,9,15,3,10,81,3,4,46,2,578
Sylhet,2007,9,32,25.4,0,0,9,7,10,25,53,81,9,144,38,0,0,7,1,50,0,4,0,0,0,0,0,0,0,0,3,14,39,0,,494
Sylhet,2007,10,31.3,22.8,0,16,1,1,0,0,0,10,31,7,0,0,0,8,0,33,20,12,2,1,0,0,0,0,0,0,0,0,0,0,0,142
Sylhet,2007,11,29.7,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56,83,0,0,0,0,0,0,0,0,0,0,0,0,0,,144
Sylhet,2007,12,26.3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tangail,2007,1,23.9,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tangail,2007,2,25.9,15,0,0,0,12,0,0,0,10,0,0,0,5,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,48
Tangail,2007,3,30.5,17.3,0,19,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
Tangail,2007,4,33.3,22.8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,2,10,0,6,0,0,23,0,0,0,,60
Tangail,2007,5,35.2,25,0,0,0,0,0,0,0,0,0,0,13,0,29,0,0,1,0,0,10,10,1,0,0,0,2,1,0,0,0,0,0,67
Tangail,2007,6,32.5,25.3,0,25,0,50,97,36,0,66,0,120,115,11,5,1,1,47,50,7,0,2,0,0,2,7,8,6,0,4,0,0,,660
Tangail,2007,7,31.9,25.7,1,6,6,0,1,0,1,2,8,0,2,0,0,0,10,4,6,40,37,23,39,102,27,36,37,17,109,37,51,7,0,609
Tangail,2007,8,32.6,26.6,64,25,6,0,0,9,0,0,0,0,0,0,2,7,47,31,18,31,6,0,0,0,0,0,14,0,11,2,0,1,1,275
Tangail,2007,9,32.7,26.1,0,0,2,8,1,29,8,55,8,10,1,0,1,0,0,80,3,0,29,4,0,0,0,4,0,0,0,7,3,0,,253
Tangail,2007,10,31.9,23.3,0,81,3,0,0,0,0,10,58,16,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,173
Tangail,2007,11,29.6,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,89
Tangail,2007,12,25.5,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teknaf,2007,1,27.4,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teknaf,2007,2,29,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,8
Teknaf,2007,3,31.1,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teknaf,2007,4,31.8,23.6,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,35,0,,69
Teknaf,2007,5,31.8,25.9,0,0,0,25,0,32,9,4,3,9,0,0,0,29,41,14,0,6,7,52,28,20,0,0,1,10,0,0,0,0,0,290
Teknaf,2007,6,31.7,26.1,0,0,0,0,0,8,3,6,37,11,10,68,102,0,104,63,13,4,2,0,0,0,13,0,9,0,3,32,48,62,,598
Teknaf,2007,7,29.3,25.3,122,128,178,96,62,61,179,154,45,4,0,0,3,0,15,67,18,15,28,82,77,143,78,15,14,2,0,0,0,0,0,1586
Teknaf,2007,8,30.1,25.4,0,30,9,6,30,8,30,112,15,23,7,43,54,6,15,1,3,36,7,30,0,0,4,52,3,43,55,4,0,2,0,628
Teknaf,2007,9,30.5,25.5,7,13,0,28,11,90,78,31,6,1,55,57,4,4,0,0,0,0,18,0,0,5,15,17,12,0,0,7,0,0,,459
Teknaf,2007,10,30.6,24,0,0,0,0,0,10,115,146,26,39,27,0,0,6,49,54,115,10,0,0,25,0,0,0,0,0,0,0,0,0,0,622
Teknaf,2007,11,30,22.4,0,0,70,7,0,0,0,0,0,0,0,0,0,15,5,71,22,0,0,0,0,0,14,1,0,0,0,0,0,0,,205
Teknaf,2007,12,27.7,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barisal,2008,1,25.6,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,22,3,0,0,0,41
Barisal,2008,2,26.8,14.2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,,,24
Barisal,2008,3,32.1,21.9,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,22
Barisal,2008,4,34.3,24,0,0,12,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16
Barisal,2008,5,34.7,25.4,0,0,6,0,0,1,0,1,1,0,0,0,0,0,0,0,5,1,0,17,0,0,0,0,11,1,8,12,0,0,0,64
Barisal,2008,6,31.6,26,0,0,17,0,22,2,18,33,5,26,28,2,13,0,0,3,1,12,10,2,1,10,21,3,0,0,1,2,4,3,,239
Barisal,2008,7,30.9,25.9,41,53,6,66,5,21,57,59,21,3,4,37,1,12,14,20,9,23,8,9,0,2,6,34,23,1,5,0,4,5,1,550
Barisal,2008,8,31.7,26.1,10,12,0,0,7,23,19,4,0,4,33,32,30,12,54,1,12,1,42,21,3,0,0,0,9,7,0,0,19,2,0,357
Barisal,2008,9,32.1,25.8,0,0,0,0,22,0,0,0,1,3,0,12,0,5,2,2,22,52,5,0,0,8,21,6,4,4,8,28,5,0,,210
Barisal,2008,10,31.6,23.5,0,0,56,1,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,115,90,1,0,0,0,341
Barisal,2008,11,29.7,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Barisal,2008,12,26.3,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bhola,2008,1,25.4,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,0,0,0,0,23
Bhola,2008,2,26.6,14.7,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,,15
Bhola,2008,3,31.6,21.8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
Bhola,2008,4,33.4,23.9,0,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16
Bhola,2008,5,34,25.5,12,0,0,10,0,0,0,0,3,0,0,0,0,0,9,0,0,1,8,9,0,0,0,0,28,0,80,1,0,1,0,162
Bhola,2008,6,30.9,25.8,9,8,73,0,19,7,1,0,0,24,6,9,5,0,3,0,27,7,0,8,6,0,47,15,0,0,11,10,6,12,,313
Bhola,2008,7,30.4,25.9,82,105,8,34,41,41,52,49,70,8,8,18,14,13,32,29,16,10,48,9,3,0,0,9,0,0,10,0,5,5,10,729
Bhola,2008,8,31.4,26.1,0,0,0,0,0,2,20,0,0,8,13,7,69,16,0,3,5,13,18,21,0,0,0,0,0,35,0,2,7,8,0,247
Bhola,2008,9,31.7,25.9,0,0,3,0,0,7,0,0,5,3,0,2,0,2,0,7,18,29,0,4,0,9,23,22,2,2,7,10,0,0,,155
Bhola,2008,10,31.3,23.6,0,0,53,0,0,0,64,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,168,58,0,0,0,0,348
Bhola,2008,11,29.7,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Bhola,2008,12,26.1,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bogra,2008,1,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,0,14,27
Bogra,2008,2,25.9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
Bogra,2008,3,31,20.5,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Bogra,2008,4,34,23.2,0,0,0,7,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20
Bogra,2008,5,34.4,24.4,0,0,6,0,0,40,0,0,48,11,1,0,0,15,0,0,0,0,7,0,0,1,1,0,75,0,0,0,2,6,0,213
Bogra,2008,6,32.1,25.8,0,3,46,0,37,19,1,22,0,20,1,1,0,16,41,2,15,19,17,42,13,0,1,4,0,0,0,0,49,24,,393
Bogra,2008,7,31.8,26.1,10,76,12,4,22,6,0,1,0,1,0,5,31,48,18,13,4,0,8,25,16,100,43,20,0,0,2,9,0,0,0,474
Bogra,2008,8,32.2,26.4,0,0,6,2,10,7,1,1,2,0,22,78,34,8,5,13,0,3,25,10,0,0,0,7,0,6,0,9,125,0,0,374
Bogra,2008,9,33.1,26.1,0,14,0,0,2,0,21,0,0,0,0,0,0,0,0,21,0,1,0,0,0,3,6,4,4,0,5,18,10,0,,109
Bogra,2008,10,31.9,23,0,0,27,0,0,24,9,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,18,0,0,0,159
Bogra,2008,11,30.3,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Bogra,2008,12,25.6,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandpur,2008,1,25.1,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,19,0,0,0,1,39
Chandpur,2008,2,26.4,14.9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,,,22
Chandpur,2008,3,31.7,21.6,0,0,0,10,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,64
Chandpur,2008,4,34.4,24,0,0,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,67
Chandpur,2008,5,34.8,24.9,0,0,1,9,0,5,0,0,28,0,2,0,0,0,0,0,0,50,110,3,0,0,0,8,0,0,15,6,0,3,0,240
Chandpur,2008,6,31.9,25.8,0,0,21,0,9,4,0,2,4,12,10,2,2,0,12,6,11,18,6,0,21,4,11,9,0,0,2,6,16,5,,193
Chandpur,2008,7,31.3,25.9,80,10,102,73,7,28,4,29,5,54,2,27,34,15,4,24,17,38,17,3,32,15,4,0,0,6,7,0,0,10,2,649
Chandpur,2008,8,31.8,26.1,3,17,0,6,17,4,0,0,5,12,21,12,0,27,21,0,17,9,89,9,1,0,0,0,0,0,1,2,37,5,5,320
Chandpur,2008,9,32.4,26,0,0,2,0,14,2,0,10,10,19,1,0,1,10,5,12,3,15,2,36,0,7,22,20,0,0,9,3,10,0,,213
Chandpur,2008,10,31.3,23.8,0,0,58,18,3,7,25,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,72,83,0,0,0,0,333
Chandpur,2008,11,30.3,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
Chandpur,2008,12,26.2,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chittagong,2008,1,24.9,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,64
Chittagong,2008,2,26,15.7,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7
Chittagong,2008,3,29.9,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
Chittagong,2008,4,32,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
Chittagong,2008,5,32.2,25.1,0,0,0,3,18,40,0,0,16,0,0,0,0,9,0,0,33,24,43,44,0,0,0,0,0,1,0,0,5,4,4,244
Chittagong,2008,6,30.9,25.6,0,0,33,0,1,25,0,0,9,6,0,8,2,0,13,5,138,123,34,20,0,74,0,0,0,2,18,0,27,0,,538
Chittagong,2008,7,29.8,25.2,125,119,46,128,42,14,70,25,3,16,5,4,22,199,20,5,19,11,0,24,0,0,0,14,2,0,30,19,0,1,0,963
Chittagong,2008,8,30.2,25.4,0,0,0,0,1,0,0,1,13,2,15,63,1,23,10,3,78,121,125,12,0,4,2,2,0,5,3,60,139,74,0,757
Chittagong,2008,9,30.9,25.3,0,0,8,2,11,19,0,0,0,0,3,0,1,3,2,45,0,4,0,0,20,7,3,5,0,13,5,80,19,0,,250
